iso,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
MEX,242.075,237.243,225.876,215.067,205.031,195.446,186.299,177.731,169.747,162.301,155.36,148.927,143.034,137.53,132.453,127.716,123.197,118.856,114.676,110.631,106.687,102.758,98.964,95.256,91.656,88.173,84.781,81.406,78.065,74.8,71.574,68.433,65.41,62.498,59.717,57.08,54.571,52.147,49.81,47.58,45.389,43.303,41.32,39.41,37.594,35.859,34.212,32.631,31.131,29.698,28.35,27.092,25.921,24.85,23.853,22.958,22.079,21.282,20.544,19.847,19.186,18.542,17.924,17.328,16.758,16.204,15.674,15.148,14.631,14.14,13.664,13.551
MHL,130.159,130.008,129.639,129.273,128.866,128.524,128.064,127.569,127.086,126.541,120.39,114.776,109.449,104.502,99.881,95.712,91.86,88.235,84.709,81.465,78.315,75.359,72.877,70.868,69.346,68.204,67.379,66.57,65.783,64.86,63.816,62.601,61.231,59.633,57.954,56.21,54.432,52.644,50.747,48.878,47.044,45.346,43.746,42.456,41.542,40.998,40.876,41.017,41.351,41.659,42.95,41.854,41.724,41.495,41.159,40.814,40.463,40.07,39.632,39.224,38.843,38.412,37.755,37.036,36.165,35.266,34.316,33.383,32.399,31.467,30.533,29.568
MKD,256.609,291.285,256.191,261.407,239.618,250.772,229.892,225.055,195.578,196.781,192.542,178.567,178.868,175.139,162.975,152.932,136.13,132.052,123.98,119.814,113.005,104.548,96.523,91.494,85.382,80.459,74.167,70.735,63.8,60.229,61.507,57.217,54.541,54.584,50.912,49.505,48.863,48.864,46.253,43.213,40.517,35.829,36.282,31.192,31.4,28.411,22.599,21.145,21.8,19.754,17.932,16.641,15.716,15.99,15.126,15.079,14.008,13.209,12.104,12.897,10.062,9.557,10.963,11.065,10.938,9.772,12.259,10.418,7.687,7.195,6.854,6.799
MLI,453.407,451.02,446.76,442.8,439.209,436.185,433.2,431.136,429.369,428.442,426.946,425.468,423.781,421.437,418.013,414.415,410.141,404.822,398.696,392.427,384.935,378.512,369.606,361.925,354.636,347.262,338.467,329.493,320.754,312.254,303.691,295.794,286.981,278.801,270.852,264.07,256.348,249.481,243.201,237.441,232.631,227.945,223.835,220.176,217.123,213.412,209.876,205.016,200.404,194.919,188.62,182.257,175.738,169.369,163.13,157.162,151.475,146.082,140.814,135.735,130.797,126.062,121.472,117.114,112.766,108.691,104.817,101.242,97.971,94.701,91.554,88.234
MLT,86.646,79.945,71.515,68.463,75.048,59.104,60.078,58.87,50.092,47.737,45.927,42.547,43.649,41.402,39.619,39.682,38.962,37.695,37.974,39.295,41.779,39.375,30.158,32.536,27.048,26.266,24.661,23.17,23.888,23.907,23.318,20.204,25.401,22.676,19.509,22.618,17.675,15.022,13.537,16.813,14.968,14.696,15.709,13.663,13.454,14.659,17.004,11.685,12.098,11.078,10.861,6.448,8.373,8.547,8.562,7.63,6.639,8.35,9.914,7.658,6.761,7.868,7.315,7.617,5.763,6.78,8.594,7.222,6.748,7.284,4.003,4.274
MMR,350.131,342.694,325.965,312.182,299.517,287.988,278.244,269.309,261.694,255.158,248.732,242.171,235.54,227.646,218.585,208.834,199.027,190.021,182.394,178.486,175.281,171.912,168.396,164.867,161.377,158.032,154.425,151.054,148.305,144.645,141.431,138.366,135.569,132.879,130.391,128.054,125.638,123.268,121.026,118.299,115.736,113.258,110.451,107.649,104.884,102.431,99.498,96.99,94.568,92.098,89.73,87.32,84.906,82.4,79.911,77.316,74.662,71.98,99.721,66.43,63.753,61.16,58.669,56.319,54.16,52.342,50.422,48.694,46.883,45.352,43.779,42.791
MNE,111.732,113.944,103.989,102.962,98.691,98.429,94.91,91.018,84.583,83.721,79.318,75.342,74.354,69.458,68.096,63.05,58.795,57.826,55.194,54.426,52.533,50.212,45.839,43.951,41.374,39.914,37.032,36.665,35.257,35.027,31.882,32.26,30.49,30.279,28.427,23.76,25.772,21.682,20.123,18.977,19.117,16.262,18.494,16.945,18.031,16.169,16.615,16.534,17.046,17.573,14.591,17.017,14.826,14.104,11.344,10.968,12.148,9.892,8.585,7.538,7.331,5.909,5.694,5.788,5.64,3.798,4.672,3.212,2.795,3.149,2.869,1.462
MNG,300.348,301.045,301.888,300.816,297.825,292.876,286.008,283.272,267.105,255.53,243.227,230.777,218.918,208.281,199.332,192.021,186.723,180.837,175.937,171.288,166.965,163.083,159.855,157.411,155.698,154.651,154.197,154.053,153.993,153.762,153.329,152.516,151.276,145.836,140.415,134.789,129.015,123.218,117.557,112.229,107.5,102.827,98.556,94.557,90.66,86.64,82.89,77.962,73.221,68.327,63.497,58.514,53.629,49.205,44.811,40.908,37.346,34.089,31.41,28.764,26.275,24.351,22.756,21.459,20.385,19.43,18.508,17.653,16.793,16.123,15.432,14.806
MNP,60.659,59.266,57.75,56.299,54.566,52.785,51.136,49.562,47.821,46.025,44.349,42.6,40.972,39.405,37.984,36.803,35.24,33.628,32.149,30.665,29.24,28.11,27.04,25.839,24.275,22.388,20.78,19.474,18.475,17.681,17.094,16.423,15.449,14.158,12.753,11.661,10.792,10.211,9.887,9.767,9.644,9.089,8.407,7.891,7.597,7.444,7.503,7.692,7.829,7.509,6.71,6.098,5.971,6.095,7.007,6.517,6.673,6.706,6.776,6.909,7.094,7.449,7.907,8.316,8.657,8.968,9.099,8.795,8.817,7.95,7.475,6.979
MOZ,329.407,326.769,321.57,316.349,311.061,305.898,300.738,295.7,290.703,286.171,282.026,278.42,275.735,273.916,274.155,273.757,273.869,274.143,274.362,274.356,274.077,274.572,273.226,272.531,271.605,269.378,268.64,268.321,267.679,267.933,267.84,288.459,287.149,285.31,282.566,279.659,256.937,253.657,250.631,247.472,244.924,241.716,237.707,232.909,226.842,219.358,210.83,201.159,191.33,180.713,170.947,160.919,152.465,144.912,137.993,131.786,125.94,118.623,112.776,107.186,104.706,100.241,96.013,92.08,88.274,83.843,80.181,77.804,75.46,72.967,70.521,68.414
MRT,286.776,281.314,276.206,271,265.823,259.915,254.387,248.513,242.204,236.456,230.075,223.534,217.327,211.129,205.022,198.947,192.807,186.811,181.503,176.919,173.721,172.299,171.242,170.58,169.463,167.543,164.634,160.91,156.45,151.797,147.363,143.032,138.64,133.982,128.931,123.646,118.882,114.05,109.709,106.849,103.925,102.262,101.208,100.537,100.166,100.117,100.683,100.185,100.02,99.779,99.426,98.978,98.617,97.956,96.793,95.658,93.67,91.682,89.36,86.918,84.438,82.177,80.062,77.648,75.381,73.17,71.034,68.937,66.972,64.903,62.947,60.952
MSR,188.477,182.748,171.789,162.067,151.949,144.366,138.212,133.754,129.174,117.64,120.219,104.177,80.226,69.172,61.845,60.516,60.402,56.059,53.04,48.44,39.442,39.299,40.577,38.787,37.432,37.019,36.939,36.611,35.5,33.542,30.918,28.68,27.636,26.623,23.809,19.446,18.777,18.741,18.401,31.362,18.574,19.272,17.578,15.027,16.538,15.1,18.055,41.649,13.007,10.109,19.959,21.149,19.07,11.103,9.308,23.754,20.348,19.97,9.733,19.155,18.766,18.127,17.447,16.812,16.189,15.604,15.062,14.557,13.959,13.55,13.107,12.692
MTQ,96.115,91.278,87.366,83.241,77.11,72.321,73.158,72.457,72.542,70.532,67.991,64.476,62.032,57.405,54.882,51.258,49.226,47.807,45.967,43.084,42.37,39.155,37.488,35.882,34.439,33.185,31.443,29.885,28.322,26.875,25.377,24.212,23.075,21.946,20.855,19.744,18.921,18.157,17.52,16.816,15.762,15.228,14.68,14.168,13.662,13.312,12.976,12.658,12.281,11.845,11.339,10.627,10.189,9.874,9.644,9.239,9.451,10.122,10.389,10.517,10.379,9.985,9.591,9.199,9.404,9.96,10.104,10.026,10.142,10.408,10.817,11.852
MUS,115.988,128.968,145.714,150.516,136.565,119.343,110.644,109.163,109.383,107.869,104.787,98.555,92.273,86.946,83.843,84.607,90.661,97.848,97.354,87.295,78.245,77.569,81.75,81.744,73.501,63.207,55.282,50.185,46.689,43.944,40.949,37.373,33.779,31.057,29.479,28.78,28.663,28.459,27.314,25.166,22.995,21.63,21.092,21.162,21.677,22.254,22.696,22.586,21.79,20.346,18.771,17.472,16.592,16.02,15.753,15.629,15.448,15.211,14.887,14.598,14.479,14.642,14.934,15.199,14.747,14.477,14.504,14.851,15.387,15.973,16.501,16.975
MWI,387.935,387.057,385.408,383.456,381.092,378.603,375.941,373.126,370.194,367.263,364.38,361.395,358.863,357.074,355.493,354.458,353.29,351.778,350.024,348.113,344.865,339.565,332.646,324.456,315.945,306.846,297.536,287.774,277.302,266.511,257.659,250.229,245.945,245.801,249.235,253.498,256.623,257.342,255.451,251.346,245.633,238.552,229.92,222.874,215.466,209.296,204.291,199.386,193.246,185.551,174.347,160.301,146.437,131.276,119.337,110.147,103.802,99.586,94.188,89.2,83.999,77.415,70.417,63.446,57.138,53.027,49.036,45.757,43.129,41.23,39.539,38.197
MYS,167.062,157.981,149.334,141.324,133.725,126.658,120.001,113.449,106.856,100.251,93.794,87.598,81.902,76.767,72.398,68.422,65.114,62.425,59.901,57.609,55.483,53.001,50.448,47.715,44.906,42.19,39.563,37.075,34.736,32.438,30.291,28.264,26.4,24.704,23.095,21.688,20.44,19.323,18.376,17.444,16.634,15.842,15.121,14.508,13.86,13.393,13.094,12.398,11.755,11.023,10.21,9.465,8.899,8.55,8.38,8.222,8.15,8.169,8.105,8.099,8.064,8.017,7.969,7.985,8.009,8.066,8.155,8.295,8.447,8.579,8.63,8.605
MYT,251.175,243.208,227.2,212.184,197.933,184.689,172.648,161.117,150.502,140.714,131.736,123.402,115.567,108.227,101.33,94.91,89.006,83.403,78.196,73.332,68.759,64.402,60.388,56.67,53.149,49.852,46.749,43.867,41.141,38.608,36.247,34.024,31.93,29.983,28.165,26.446,24.847,23.339,21.934,20.614,19.365,18.201,17.113,16.092,15.137,14.251,13.406,12.616,11.875,11.179,10.524,9.909,9.331,8.787,8.277,7.792,7.331,6.886,6.474,6.082,5.731,5.443,5.225,5.08,4.999,4.969,4.972,4.985,4.988,4.969,4.923,4.877
NAM,269.393,266.149,259.568,252.982,246.378,239.589,232.58,225.499,218.37,211.194,203.971,196.864,190.144,183.487,177.068,171.06,165.356,159.962,154.772,149.811,144.973,140.187,135.579,130.945,126.528,122.255,118.422,114.994,111.957,109.181,106.74,104.004,101.01,97.543,93.728,89.502,85.232,81.206,78.263,74.674,72.449,70.954,69.608,69.099,69.621,71.03,72.52,74.202,75.333,75.885,75.788,75.783,74.555,74.311,74.147,70.189,64.609,59.948,54.54,51.1,47.998,48.599,48.85,47.454,46.277,46.04,44.686,43.266,42.581,41.121,39.752,38.574
NCL,184.378,181.026,173.539,166.547,159.776,153.36,146.849,140.727,134.848,129.307,123.73,118.52,113.526,108.713,104.04,99.557,95.265,91.141,87.17,83.343,79.648,76.084,72.92,69.336,66.151,63.093,60.16,57.356,54.681,52.137,49.722,47.741,45.272,43.228,41.296,39.473,37.758,36.153,34.649,33.376,31.906,30.658,29.484,28.376,27.327,26.333,25.391,24.498,23.65,22.849,22.09,21.37,20.692,20.153,19.441,18.86,18.301,17.761,17.237,16.729,16.238,15.766,15.318,14.897,14.502,14.135,13.794,13.475,13.174,12.887,12.613,12.349
NER,321.865,322.269,322.818,323.024,322.764,322.677,322.601,322.354,322.109,322.007,321.703,321.161,320.787,320.459,320.9,321.03,320.983,321.201,325.405,329.445,334.175,341.27,342.078,344.699,345.843,344.576,341.519,337.142,332.007,327.812,325.908,325.312,327.076,330.756,335.526,339.677,342.461,343.202,341.976,338.5,332.743,327.099,318.061,307.788,295.707,282.237,269.094,256.997,246.506,236.695,227.161,217.204,206.392,194.72,182.892,171.444,160.324,149.812,139.948,130.86,122.279,114.87,108.71,103.116,98.48,94.233,90.441,87.005,83.826,80.671,77.835,75.385
NGA,334.528,332.923,329.522,326.772,323.961,321.293,319.456,317.43,315.645,312.664,309.754,306.819,303.91,298.782,296.073,294.213,291.945,296.432,291.128,289.106,285.139,277.093,269.028,260.573,252.143,243.794,235.844,229.014,222.788,217.541,213.669,210.127,208.39,207.49,207.672,208.204,209.203,210.057,210.608,210.72,210.415,210.45,209.324,208.273,206.266,204.456,201.724,197.961,193.437,188.53,182.898,177.21,171.636,166.252,160.83,155.251,150.234,145.79,141.898,138.517,135.696,133.287,131.258,129.646,128.284,126.766,124.88,122.775,120.115,117.027,114.17,111.235
NIC,265.207,263.954,256.243,250.391,244.608,238.896,233.254,227.688,222.196,216.78,213.987,206.169,200.968,195.835,190.768,185.746,180.743,175.946,170.842,166.019,161.372,157.21,174.622,149.785,146.723,143.927,141.333,138.483,141.037,137.566,128.415,124.215,119.831,114.762,109.624,104.195,98.502,92.689,87.108,80.886,75.137,69.612,64.777,60.17,55.567,51.665,48.695,45.72,50.598,40.752,38.482,36.47,34.574,32.863,31.33,29.856,28.483,27.635,26.103,24.923,24.135,22.938,21.974,21.147,20.199,19.401,18.626,17.961,17.246,16.63,16.043,15.451
NIU,133.491,130.633,127.445,123.983,120.571,116.903,113.236,109.566,105.734,101.733,97.599,93.496,89.361,85.167,81.039,76.908,72.788,68.715,64.745,60.865,57.081,53.365,49.728,46.337,42.954,39.763,36.72,33.949,31.554,29.572,27.928,26.612,25.643,24.982,24.541,24.32,24.277,24.379,24.567,24.823,25.145,25.478,25.919,26.469,27.129,27.91,28.766,29.635,30.486,35.782,32.252,33.047,33.914,34.789,42.152,35.679,35.604,35.301,34.766,34.223,33.497,32.67,31.789,30.815,29.946,29.014,28.19,27.414,26.549,25.709,24.932,24.212
NLD,32.672,33.008,30.117,29.79,27.795,26.529,24.893,23.456,23.4,23.27,22.01,21.228,21.15,19.651,18.705,17.879,18.235,16.962,17.003,17.043,15.68,15.043,14.416,13.933,13.964,13.031,13.123,11.644,12.081,10.902,10.808,10.389,10.206,10.28,10.164,9.751,9.629,9.324,8.381,8.398,8.856,8.07,7.615,7.575,6.851,6.68,6.967,6.14,6.359,6.306,6.261,6.303,6.043,5.681,5.25,5.803,5.264,4.779,4.601,4.573,4.506,4.12,4.332,4.229,4.191,3.795,4.051,4.038,3.963,4.21,4.127,4.046
NOR,34.072,31.418,30,27.035,25.743,25.792,25.932,24.632,24.326,22.432,23.055,21.772,21.468,20.881,21.013,20.049,17.654,17.647,16.819,16.806,15.537,15.842,14.447,14.339,12.99,13.305,12.826,10.867,10.966,10.524,9.741,9.365,10.112,9.693,10.431,10.421,9.586,10.246,9.979,9.584,8.542,7.84,7.247,6.494,6.365,5.102,5.183,5.268,4.906,5.288,4.815,4.726,4.572,4.448,4.036,3.904,3.915,3.698,3.404,3.739,3.255,2.865,3.019,2.936,2.883,2.85,2.555,2.778,2.524,2.555,2.075,2.426
NPL,339.16,338.214,337.545,337.048,336.402,335.491,334.334,332.938,331.462,328.879,325.663,321.719,317.09,311.973,305.312,298.935,292.427,285.496,279.161,272.454,266.553,260.204,254.618,249.188,243.764,238.287,232.709,227.262,221.211,214.655,208.174,202.363,195.094,188.553,181.861,174.927,167.978,160.894,153.851,146.323,139.256,132.315,124.974,119.232,112.011,106.104,100.735,94.486,89.389,84.309,79.52,74.761,70.721,66.65,62.904,59.47,56.411,53.647,50.887,48.496,46.047,43.749,41.557,39.576,37.757,37.56,33.881,32.246,30.66,29.436,28.522,27.375
NRU,88.53,86.437,84.242,82.081,79.821,77.672,75.635,73.712,71.778,69.888,68.045,66.236,64.591,62.868,61.066,58.78,59.205,56.866,55.036,52.942,50.847,48.849,46.94,44.987,43,40.957,38.919,37.01,35.172,34.114,33.072,32.061,31.102,30.148,29.352,28.724,28.19,27.827,26.743,25.945,25.294,24.948,24.59,25.183,26.008,27.11,28.468,29.997,31.277,32.649,34.132,35.343,36.206,36.859,37.539,37.588,37.434,37.018,35.962,35.259,33.577,31.763,30.176,28.203,26.28,24.821,23.467,22.201,21.179,20.291,19.554,18.978
NZL,34.624,34.26,36.301,32.22,31.016,30.972,29.353,29.901,29.645,29.726,27.623,28.171,25.011,23.93,23.401,23.263,21.995,22.245,23.123,20.944,20.47,20.612,19.473,19.657,18.66,19.602,16.963,17.367,16.109,15.425,15.359,14.59,14.313,14.735,14.071,13.08,13.934,12.399,13.2,12.446,10.692,9.759,8.828,8.98,8.57,8.068,8.705,8.323,6.739,6.967,7.655,6.657,6.803,6.358,6.682,6.278,6.186,6.47,5.954,5.969,6.074,5.461,5.152,5.09,5.612,5.267,4.634,4.397,4.548,4.363,4.343,4.62
OMN,473.743,468.253,460.705,452.853,446.366,439.548,432.808,424.817,416.532,408.543,389.042,371.019,353.676,337.573,321.838,306.633,291.78,277.385,262.963,248.762,235.785,222.503,208.97,196.217,183.442,170.919,158.358,147.224,134.225,122.701,111.474,101.068,90.924,81.746,73.375,65.835,59.159,53.239,48.036,43.536,39.419,35.703,32.364,29.383,26.763,24.46,22.475,20.757,19.212,17.849,16.646,15.609,14.791,14.19,13.445,12.994,12.644,12.786,12.192,12.039,11.984,11.833,11.633,11.516,11.438,11.388,11.372,11.364,11.348,11.318,11.225,11.142
PAK,379.088,362.108,346.94,332.513,318.949,305.849,293.817,282.338,271.535,261.422,251.984,242.835,234.248,226.306,219.44,214.603,207.199,202.245,197.86,194.1,190.514,202.173,184.195,181.493,178.978,176.091,173.849,171.778,169.584,167.327,165.193,163.01,160.74,158.392,155.887,153.291,150.573,147.852,145.274,142.569,139.855,137.109,134.337,131.166,127.993,124.741,121.179,117.745,114.425,110.987,107.875,105.112,102.535,100.297,98.25,99.055,94.617,92.868,91.007,89.37,87.541,85.192,82.934,80.751,78.455,76.187,73.916,71.701,69.518,67.348,65.255,63.177
PAN,133.777,132.239,129.155,126.043,122.905,119.744,116.538,113.301,110.069,106.905,103.789,100.745,97.795,94.945,92.191,89.483,87.05,84.088,81.314,78.463,76.069,72.471,69.366,66.328,63.174,60.207,57.422,54.862,52.739,50.487,48.653,46.995,45.444,43.946,42.487,41.038,39.664,38.339,37.285,37.461,35.083,34.495,33.677,32.772,32.11,31.502,30.887,30.283,29.682,29.044,28.379,27.667,26.961,26.173,25.5,24.657,23.976,23.238,22.765,22.04,21.623,21.09,20.707,20.277,19.934,19.499,19.13,18.739,18.329,17.938,17.815,17.161
PER,273.072,271.628,268.789,265.433,261.531,257.097,252.146,246.716,240.898,234.787,228.62,222.464,217.573,211.051,205.89,201.031,196.058,190.83,185.205,179.285,198.956,167.442,161.174,156.136,151.482,147.255,143.515,139.878,136.014,131.925,127.645,123.136,118.827,114.047,109.364,104.943,100.559,96.001,91.198,86.195,81.293,77.328,71.498,66.656,61.911,57.428,53.229,49.433,45.96,42.181,38.198,35.301,32.702,30.37,28.319,26.496,24.86,23.507,22.053,20.883,19.852,18.793,17.95,17.143,16.384,15.68,15.029,14.54,13.829,13.337,12.812,12.379
PHL,149.252,146.906,141.102,135.125,129.8,124.692,119.449,114.5,110.156,106.176,102.676,99.614,97.109,94.428,93.046,90.777,88.826,87.14,85.652,84.252,84.292,82.685,83.162,83.483,83.325,83.181,83.308,81.607,81.181,80.342,79.405,78.763,77.456,76.105,75.087,72.627,70.538,67.112,63.608,59.983,56.793,54.187,50.065,47.521,45.354,43.811,41.782,40.398,39.317,38.343,37.589,36.71,35.971,35.213,34.732,33.818,33.53,32.711,32.342,31.976,31.47,31.315,30.937,31.153,29.879,29.446,28.929,28.384,27.766,27.147,26.227,25.39
PLW,119.962,119.62,119.015,118.351,117.647,116.941,116.155,115.323,114.432,113.493,112.517,111.487,110.426,109.322,108.12,107.034,103.245,99.555,95.871,91.931,87.754,83.41,78.919,74.396,69.798,65.345,61.395,57.778,54.555,51.759,49.359,47.231,45.441,43.896,42.63,41.573,40.614,39.79,39.136,38.487,37.868,37.239,36.571,35.803,35.04,34.205,33.378,32.567,31.804,31.09,30.46,29.888,29.351,28.843,28.303,27.778,27.246,26.664,26.04,25.369,24.713,24.031,23.319,22.607,21.888,21.183,20.488,19.831,19.189,18.597,17.976,17.327
PNG,269.919,275.746,254.047,246.544,239.131,232.201,225.273,218.401,211.534,205.216,198.469,192.281,187.314,179.879,174.053,168.28,162.664,157.157,151.938,146.794,141.874,137.585,132.949,128.613,124.595,120.691,117.052,113.565,110.331,107.315,104.427,101.744,99.205,97.154,94.728,92.701,90.824,88.962,87.317,85.481,83.795,82.495,80.674,79.252,77.775,76.409,75.202,74.093,76.143,71.603,70.348,69.23,68.24,66.774,65.521,64.231,62.922,61.753,60.095,58.779,57.406,55.949,54.7,53.288,51.952,50.611,49.181,47.82,46.483,44.975,43.63,42.262
POL,123.884,120.454,111.132,103.816,99.066,99.538,83.703,89.51,79.412,79.304,61.684,59.404,59.379,54.066,51.643,45.79,42.727,42.006,37.407,38.389,42.245,38.768,36.048,33.561,31.182,32.623,31.156,31.454,30.293,28.641,28.549,27.404,27.369,25.89,25.139,23.859,23.038,23.134,22.524,22.152,21.511,20.195,19.152,17.675,16.797,14.691,13.843,11.474,10.743,10.204,9.279,8.704,8.508,7.959,7.736,7.406,6.999,6.848,6.609,6.165,5.651,5.372,5.383,5.301,5.039,4.726,4.768,4.752,4.47,4.381,4.202,4.029
PRI,92.809,87.797,83.158,77.871,71.947,66.618,63.597,60.939,58.273,55.794,53.793,52.04,51.704,50.74,49.461,47.599,45.474,42.883,40.992,39.208,38.585,37.228,36.214,34.875,33.887,32.743,31.509,30.564,29.987,29.299,28.451,27.745,26.65,25.806,24.789,27.122,23.099,22.7,22.325,21.971,21.555,21.096,20.639,19.227,18.096,17.012,15.971,15.139,14.334,13.698,12.874,12.186,11.379,10.885,10.431,10.028,9.608,9.357,8.974,8.822,8.898,8.704,8.661,8.701,8.945,8.418,8.305,12.542,9.187,10.435,12.1,7.508
PRK,470.504,407.558,263.281,213.775,162.257,146.906,134.675,125.664,119.607,115.845,113.494,111.947,110.081,107.224,103.206,97.846,91.431,84.789,78.617,73.083,68.439,64.514,61.032,57.878,54.961,52.26,49.705,47.497,45.513,43.78,42.149,40.485,38.765,37.067,35.502,34.339,33.885,34.77,35.995,38.639,42.446,47.469,46.084,44.774,43.445,110.044,108.04,106.505,105.509,104.485,103.238,101.76,99.879,34.927,33.984,33.17,32.669,32.737,31.812,30.962,29.531,27.787,25.879,24.004,22.41,21.131,20.446,19.039,18.306,17.302,16.528,15.795
PRT,143.998,137.701,144.349,136.637,118.755,129.503,121.437,128.906,114.963,122.628,106.293,125.848,105.666,95.193,93.119,82.407,81.489,73.995,74.568,69.272,73.84,67.356,49.763,53.973,45.59,47.152,40.353,35.849,33.685,30.582,29.503,26.122,24.034,22.879,20.721,20.853,19.611,17.571,17.007,15.485,13.75,14.017,12.031,11.41,9.964,9.463,9.127,8.616,8.103,7.425,7.466,6.377,6.603,5.183,5.047,4.384,4.302,4.207,4.045,4.426,3.276,3.729,3.919,3.566,3.47,3.632,3.851,3.217,4.049,3.526,2.956,3.335
PRY,102.388,102.411,102.3,101.876,101.14,100.097,98.762,97.164,95.338,93.356,91.296,89.249,87.31,85.553,84.012,82.747,81.584,80.58,79.611,78.638,77.578,76.906,76.077,75.195,74.101,72.874,71.541,70.077,68.476,66.76,64.915,62.949,60.897,59.236,56.768,54.746,52.769,50.851,48.996,47.292,45.488,43.851,42.303,40.862,39.53,38.36,37.299,36.407,35.683,34.665,33.881,33.104,32.325,31.56,30.785,30.044,29.275,28.525,27.749,26.949,26.177,25.402,24.581,23.807,23.049,22.329,21.64,20.936,20.164,19.607,18.889,18.373
PSE,212.775,211.885,210.022,207.865,205.377,202.496,199.317,195.716,191.795,187.616,183.206,178.315,173.257,167.857,162.456,156.813,151.192,145.486,139.944,134.343,128.964,123.711,118.597,113.639,108.928,104.164,99.173,94.389,89.799,84.67,79.669,75.066,70.687,65.994,61.932,58.444,55.347,52.048,49.096,46.546,44.337,42.687,40.866,39.129,37.344,35.813,34.495,33.212,32.109,31.101,30.202,29.248,28.876,27.468,26.517,25.609,24.736,23.91,23.609,22.92,21.814,21.174,20.589,20.093,21.893,19.086,18.543,17.957,17.391,17.078,16.371,16.384
PYF,160.234,155.007,145.355,135.936,128.006,120.736,114.546,109.562,105.389,101.747,98.894,96.625,94.704,92.936,91.185,89.362,87.335,85.237,83.293,81.457,79.698,77.984,76.257,74.446,72.485,69.861,66.576,62.905,58.967,54.747,49.454,44.553,39.933,35.417,30.963,27.498,24.544,22.918,21.254,20.368,19.821,19.366,18.704,17.797,16.652,15.286,13.874,12.558,11.756,10.628,10.197,10.021,9.982,9.983,9.978,9.921,9.787,9.56,9.241,8.872,8.537,8.132,7.83,7.597,7.432,7.315,7.211,7.109,6.983,6.822,6.63,6.419
QAT,181.662,178.548,172.407,166.294,160.271,154.221,148.135,142.193,136.26,130.338,124.396,118.252,111.949,105.559,99.031,92.673,86.494,80.658,75.161,70.193,65.656,61.561,57.766,54.266,51.005,47.92,45.184,42.727,40.459,38.468,36.632,34.915,33.304,31.753,30.192,28.652,27.106,25.574,24.051,22.55,21.087,19.721,18.443,17.32,16.348,15.518,14.82,14.222,13.68,13.185,12.698,12.233,11.789,11.375,10.99,10.641,10.321,10.041,9.79,9.561,9.344,9.129,8.896,8.63,8.321,7.96,7.563,7.144,6.716,6.306,5.916,5.544
REU,217.176,203.608,191.379,175.566,162.182,149.512,149.274,150.324,154.048,145.493,133.068,123.041,118.981,112.403,104.851,102.031,93.36,87.569,79.637,74.76,71.222,66.515,62.031,58.16,52.396,48.829,45.281,41.797,38.369,35.058,31.068,27.259,25.007,22.981,21.643,19.832,19.082,18.479,17.429,16.72,15.642,14.922,14.2,13.804,12.877,12.261,11.635,11.077,10.495,9.775,9.372,8.95,8.696,8.285,8.471,8.223,8.343,8.415,8.807,8.901,8.785,8.725,8.818,8.672,8.297,7.929,7.625,7.474,7.709,8.133,7.493,7.431
ROU,93.142,93.353,92.692,93.169,92.025,94.815,93.724,95.05,81.752,93.317,77.232,76.29,76.226,67.891,62.789,59.866,53.006,61.584,63.241,63.159,58.452,55.047,51.374,51.155,47.368,46.304,44.17,43.969,42.065,42.029,41.501,39.355,37.561,35.309,35.674,37.355,35.166,39.109,38.231,40.082,35.972,31.068,31.94,30.591,30.66,28.866,29.572,28.799,26.399,24.084,23.028,22.495,21.819,21.736,21.562,19.574,17.71,15.379,14.318,13.447,12.65,11.549,11.731,10.92,10.463,9.744,8.825,9.107,7.975,7.195,6.847,6.637
RUS,103.019,102.949,91.615,84.527,80.119,71.005,54.55,55.789,49.839,50.783,47.48,46.139,46.526,44.77,42.636,43.408,42.985,43.653,43.728,45.036,44.134,43.526,43.799,43.652,43.844,45.285,46.236,46.291,46.473,47.051,46.15,44.231,41.849,40.087,39.259,36.181,31.239,30.343,29.237,27.577,26.792,25.869,25.926,28.868,29.268,27.646,25.202,23.732,22.541,22.881,21.708,20.516,19.568,17.89,16.388,15.265,13.886,12.8,11.785,10.959,10.547,9.847,10.461,9.912,9.164,8.203,7.411,6.393,5.751,5.493,4.885,4.89
RWA,260.606,259.474,257.379,255.242,253.197,250.991,248.871,241.471,233.948,226.988,220.685,215.766,212.455,218.065,209.4,209.337,210.391,212.041,214.829,218.18,221.42,224.436,228.269,233.591,240.046,246.186,250.273,250.271,244.661,233.374,218.432,201.714,186.344,174.71,166.278,159.761,154.463,150.121,146.936,146.663,150.622,159.286,173.145,190.075,329.687,224.246,224.249,222.974,213.024,200.438,184.943,167.137,149.679,133.304,118.345,105.178,93.747,84.4,76.188,69.427,63.867,58.252,54.258,51.025,48.698,46.7,45.236,44.039,43.121,41.725,40.235,38.674
