iso,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
SHN,44.469,46.077,42.608,42.228,41.162,41.09,40.043,39.493,38.798,38.331,37.574,38.239,37.996,38.257,35.934,36.004,36.231,34.519,35.766,35.9,35.257,34.415,35.098,34.437,33.78,32.939,32.871,31.635,31.907,31.73,30.551,29.633,29.246,28.522,27.783,27.99,27.448,26.568,26.328,25.991,25.289,24.532,23.013,22.855,21.66,20.533,19.37,17.403,15.27,13.839,14.161,13.768,13.969,13.021,12.023,11.842,12.366,14.098,13.903,13.195,12.757,12.533,13.072,12.96,14.042,14.617,13.393,12.67,12.64,12.096,11.904,11.944
SLB,166.418,163.798,158.718,153.681,148.698,143.771,144.451,132.927,127.912,122.958,118.256,113.576,109.086,104.621,100.293,95.979,91.713,87.508,82.643,77.953,73.33,68.855,64.618,60.668,57.01,56.241,50.563,48.262,45.344,43.272,41.408,39.839,38.427,37.143,36.029,35.002,35.326,33.212,32.452,31.724,30.991,30.252,29.515,28.812,28.085,27.472,26.948,26.475,26.057,25.671,25.322,25.053,24.823,24.622,24.42,24.188,23.885,23.791,23.026,22.897,21.976,21.351,20.752,20.267,20.375,19.092,18.475,17.953,17.411,16.866,16.479,15.795
SLE,251.202,249.484,246.123,242.923,239.891,237.029,234.337,231.42,228.478,225.568,222.696,219.839,217.006,214.139,211.121,208.229,205.247,202.295,199.508,196.673,194.014,191.367,188.822,186.372,183.957,181.473,179.227,177.014,174.924,172.896,171.068,169.314,167.508,165.906,164.427,163.119,161.917,160.28,159.016,157.916,156.884,156.401,154.774,153.632,153.372,152.001,149.173,147.067,145.784,141.597,139.216,136.04,133.11,130.02,126.796,123.395,119.86,116.143,112.245,108.464,104.387,100.625,97.086,93.568,91.184,88.065,84.57,82.114,79.239,76.714,74.29,72.012
SLV,149.096,149.809,148.775,148.363,147.781,147.027,146.098,144.993,143.707,142.229,140.555,138.679,136.609,134.377,132.005,129.617,127.07,124.611,122.21,119.904,117.709,115.67,113.751,111.902,110.088,108.267,106.405,104.454,102.358,100.424,104.005,94.465,93.636,87.412,83.343,78.92,74.472,69.005,63.895,58.626,53.504,48.686,44.23,40.202,36.703,35.951,33.96,32.063,30.588,28.661,27.142,26.095,24.418,23.306,21.997,21.015,19.849,18.885,18.024,17.281,16.311,15.609,14.828,14.187,13.614,13.101,12.605,12.15,11.713,11.308,10.957,10.653
SMR,20.977,20.388,19.789,19.198,18.574,17.957,17.37,16.782,16.214,15.665,15.11,14.576,14.039,13.705,13.343,13.143,12.869,12.453,12.989,13.074,13.91,13.559,14.545,11.879,13.049,14.128,11.57,12.221,10.388,11.023,10.899,8.569,8.564,8.106,7.616,9.066,11.081,11.189,10.928,11.018,10.521,8.965,8.35,8.72,8.075,7.053,8.874,8.201,6.63,5.609,7.488,5.466,4.217,3.89,3.501,3.401,3.301,3.201,3.116,3.058,3.03,2.948,3.385,2.888,2.86,2.825,2.8,2.752,2.702,2.637,2.699,2.477
SOM,152.08,151.412,150.101,148.814,147.551,146.312,145.097,143.905,142.732,141.578,140.437,139.847,138.148,136.97,135.913,134.646,133.522,132.435,131.388,130.38,129.408,128.447,127.485,126.527,137.772,135.899,133.95,122.612,121.658,120.734,119.846,118.998,118.181,116.575,115.188,114.82,114.135,113.136,115.779,110.101,108.285,237.356,236.315,104.623,105.109,104.477,104.771,106.818,104.571,104.734,104.552,104.441,104.441,104.541,104.562,104.407,104.125,103.507,101.314,98.745,102.498,100.047,91.445,88.691,86.142,83.893,81.979,79.833,77.244,75.039,72.946,71.197
SPM,34.839,33.82,31.859,30.068,28.442,27.019,25.772,24.676,23.727,22.958,22.241,21.601,21.083,16.178,18.262,22.854,23.304,21.863,21.554,22.06,21.736,20.524,18.726,16.811,15.213,14.44,15.31,18.326,18.773,23.723,26.292,24.559,16.647,18.836,21.028,15.354,15.124,14.786,14.548,14.304,12.311,14.541,11.582,12.361,13.852,14.281,10.198,10.12,10.051,9.981,9.903,9.833,9.759,9.684,9.614,5.867,9.463,9.389,6.105,9.252,9.183,9.122,9.089,9.012,8.897,8.833,8.767,8.708,8.642,8.616,8.551,8.355
SRB,108.359,110.342,95.331,95.963,88.022,91.591,83.234,82.169,72.86,72.671,71.594,70.416,67.412,64.243,63.675,61.373,56.649,57.119,55.829,54.506,51.872,50.195,46.311,44.098,42.157,41.037,39.009,36.954,35.888,35.051,33.772,33.208,33.039,33.924,32.908,31.384,30.395,28.245,26.592,24.723,22.725,20.61,19.458,18.694,17.31,15.568,14.989,14.342,14.365,13.951,10.983,10.466,9.743,8.766,7.805,7.205,6.938,6.638,6.176,6.471,5.854,5.617,5.583,5.597,5.238,4.581,4.803,4.513,4.44,4.472,4.387,4.417
SSD,236.831,234.339,229.631,225.192,220.995,219.14,217.941,216.86,217.718,216.026,214.18,212.262,210.596,217.63,205.402,213.283,221.353,219.044,216.643,217.055,214.679,197.9,195.716,184.116,182.359,180.359,178.314,176.118,174.24,172.332,170.425,168.541,166.716,167.416,167.315,164.939,162.483,171.782,400.643,158.118,155.369,152.598,157.883,154.811,134.24,138.939,135.276,130.431,215.223,115.548,109.64,104.887,100.302,94.866,90.862,86.503,83.028,79.376,75.655,72.829,69.413,67.14,64.787,64.112,64.003,63.842,63.776,63.865,63.631,63.739,63.799,63.996
STP,168.327,167.855,167.21,166.662,166.379,167.909,170.458,175.129,167.066,156.263,146.344,136.513,126.456,119.296,111.193,106.087,105.483,101.277,99.036,95.774,92.836,88.838,85.591,81.389,80.45,78.458,76.218,74.946,74.419,76.002,76.555,79.535,80.931,83.001,83.877,81.045,81.178,74.803,72.748,72.828,69.834,70.011,70.114,69.765,68.899,67.603,65.796,63.567,60.967,58.122,55.075,51.906,48.67,45.447,42.319,39.868,36.587,33.765,31.354,28.968,26.789,24.728,22.794,21.019,19.373,17.803,16.39,15.162,14.157,13.315,12.621,12.102
SUR,97.7,96.564,94.332,92.038,89.679,87.258,84.785,82.276,79.761,77.267,74.86,72.637,70.676,69.006,67.598,66.439,65.464,64.584,63.719,62.827,61.881,60.876,59.841,58.805,57.768,56.727,55.682,54.636,53.589,52.544,51.502,50.463,49.438,48.419,46.892,45.464,44.072,42.709,41.385,40.089,38.803,37.574,36.313,35.076,33.854,32.676,31.49,30.381,29.322,28.305,27.347,26.433,25.581,24.784,24.056,23.38,22.789,22.112,21.592,21.009,20.501,19.998,19.497,19.014,18.553,18.086,17.62,17.149,16.649,16.158,15.696,15.264
SVK,111.526,107.441,75.207,61.808,50.192,44.302,40.565,45.587,36.04,31.72,28.575,27.392,24.863,26.776,25.418,27.948,26.549,24.651,23.009,25.875,25.029,23.947,26.201,25.337,23.268,23.625,24.62,21.447,21.799,20.953,20.298,19.122,17.908,17.42,16.972,16.254,14.809,13.836,13.361,13.215,12.214,13.091,12.332,10.482,10.576,10.618,10.094,8.619,8.75,8.204,8.505,6.054,7.667,7.898,6.867,7.223,6.568,6.139,6.008,5.826,5.682,4.958,5.61,5.368,5.732,5.082,5.422,4.45,4.894,5.003,4.878,4.756
SVN,89.489,88.471,80.685,77.53,71.744,70.26,66.796,62.48,56.406,54.594,53.409,49.267,47.566,44.685,42.335,40.195,38.46,36.096,34.456,32.887,30.829,28.952,27.791,27.218,24.865,24.525,22.824,22.915,21.071,19.587,18.732,17.118,16.817,16.982,16.031,14.907,14.236,13.635,11.774,10.495,10.259,9.944,9.729,8.222,8.397,7.363,6.439,6.02,6.203,5.503,5.302,5.101,4.312,4.197,4.315,4.353,3.517,2.885,2.807,2.549,2.464,2.867,1.761,2.649,1.821,1.703,2.044,1.907,1.67,2.06,1.996,1.93
SWE,20.421,21.039,20.118,18.611,18.196,17.631,17.333,17.63,15.738,16.472,16.403,15.906,15.571,15.75,14.804,13.204,12.651,12.601,12.698,11.522,11.284,11.352,10.734,9.665,9.535,8.302,8.1,7.903,7.657,7.566,6.89,6.826,6.759,6.968,6.454,6.883,6.008,6.192,5.993,5.863,6.101,6.086,5.293,4.746,4.339,3.98,3.823,3.527,3.529,3.335,3.452,3.629,3.337,3.152,3.112,2.427,2.84,2.505,2.49,2.512,2.554,2.065,2.592,2.674,2.182,2.431,2.468,2.352,2.012,2.031,2.334,1.926
SWZ,148.401,146.757,145.231,143.592,141.928,140.417,138.812,137.222,135.636,133.925,132.189,130.364,128.572,126.619,124.523,122.33,120.117,117.856,115.66,113.325,110.834,108.087,105.111,101.903,98.6,95.188,91.785,88.434,85.217,81.99,78.787,75.497,72.099,74.123,65.393,61.851,58.709,55.829,53.25,51.213,49.813,49.433,50.388,52.567,56.013,60.131,64.355,67.952,71.541,74.702,77.764,80.16,81.054,81.968,82.256,82.033,75.748,72.67,71.467,67.823,61.313,53.727,48.903,46.598,46.569,43.003,41.911,43.442,39.678,36.777,35.83,37.637
SXM,73.678,68.39,54.288,55.224,52.313,50.044,52.377,46.616,44.314,44.829,44.136,46.139,41.314,34.332,34.102,43.123,35.325,32.565,33.779,28.656,22.62,23.918,23.198,22.164,21.565,20.78,20.36,21.571,22.463,23.952,26.152,25.323,21.562,21.026,21.426,21.808,22.108,22.023,20.007,21.072,21.628,22.778,21.094,21.7,21.57,21.374,20.124,17.864,18.558,15.026,16.093,16.102,15.415,16.993,16.773,14.14,13.497,14.434,13.863,14.454,15.085,15.806,15.999,15.252,12.205,11.941,12.446,15.057,14.998,14.563,14.565,14.576
SYC,84.609,83.984,83.258,82.472,81.722,80.921,80.161,79.358,78.59,77.839,77.033,76.139,75.126,74.03,72.67,71.015,69.076,66.75,64.049,60.973,57.655,54.225,50.769,47.305,43.807,40.339,36.903,33.593,30.449,27.595,25.052,22.86,21.027,19.487,18.214,17.163,16.285,15.538,14.894,14.321,13.816,13.368,12.985,12.668,12.407,12.193,12.021,12.571,11.8,11.739,11.695,11.667,11.664,11.664,11.771,11.691,11.716,11.785,11.808,11.882,11.977,12.085,12.198,12.321,12.45,12.556,12.585,12.505,12.348,12.114,11.867,11.607
SYR,179.555,177.45,173.261,169.142,160.18,151.668,143.893,136.622,129.881,123.675,118.025,112.962,108.413,104.214,100.328,96.532,92.747,88.879,84.976,81.054,77.237,73.537,70.117,66.902,63.839,60.882,58.006,55.172,52.362,49.722,47.162,47.027,48.583,40.284,38.341,36.558,34.973,33.549,32.254,31.061,29.934,28.823,27.68,26.525,25.354,24.182,23.056,21.993,21.005,20.1,19.287,18.585,17.958,17.409,16.966,16.597,16.3,16.085,15.954,15.902,15.926,16.436,23.013,26.3,27.117,25.142,24.479,18.504,18.559,18.124,18.147,17.843
TCA,138.589,136.113,131.204,126.353,121.577,116.908,112.348,107.898,105.914,101.677,102.236,103.271,99.026,90.367,80.828,76.451,77.191,81.048,86.029,90.206,91.645,88.379,78.495,59.86,35.481,20.929,14.022,11.8,12.625,14.904,16.995,17.714,17.128,15.711,13.978,12.417,11.361,10.677,10.993,13.177,16.97,18.181,16.164,18.001,24.467,29.081,15.01,13.68,8.185,9.607,14.541,14.322,9.846,12.516,8.699,7.995,9.369,13.363,8.781,7.517,10.529,10.676,7.472,7.323,6.7,7.232,6.814,7.143,7.647,11.981,12.157,11.87
TCD,197.589,196.478,194.398,192.335,190.289,188.26,186.253,184.259,182.256,180.292,178.368,176.49,174.647,172.819,170.97,169.674,166.762,164.167,161.338,158.32,155.214,153.542,149.054,148.744,147.839,146.959,145.545,144.599,143.633,142.576,141.425,140.959,139.539,137.956,136.246,134.999,132.073,130.362,128.871,126.976,125.297,124.233,122.502,120.857,119.607,118.19,116.994,115.618,114.02,112.43,110.698,108.81,106.814,105.054,103.375,101.478,99.71,97.487,95.365,93.249,91.083,88.913,86.644,84.546,82.554,80.607,78.484,76.268,74.23,72.199,70.164,68.235
TGO,157.912,157.086,156.272,155.444,154.544,153.657,152.662,151.663,150.623,149.504,148.31,147.042,145.695,144.26,142.752,141.151,139.385,137.534,135.555,133.483,131.283,129.085,126.771,124.42,122.125,119.768,117.417,115.095,112.798,110.545,108.353,106.227,104.196,102.262,100.449,98.742,97.148,95.688,94.401,93.189,92.079,91.103,89.998,88.917,87.654,86.256,84.711,83.016,81.353,79.39,77.456,75.597,73.609,71.754,69.941,68.242,66.524,64.94,63.296,61.697,60.155,58.552,56.989,55.43,53.921,52.435,51.01,49.6,48.165,46.786,45.49,44.231
THA,139.279,135.132,131.179,127.354,123.583,119.938,116.425,113.016,109.868,106.566,103.332,100.213,97.214,94.092,91.092,88.117,85.165,82.199,79.225,76.173,73.127,70.108,67.153,64.273,61.514,58.918,56.359,53.962,51.718,49.515,47.446,45.46,43.559,41.753,39.972,38.243,36.563,34.908,33.417,31.731,30.147,28.66,27.236,25.909,24.665,23.508,22.359,21.294,20.262,19.302,18.416,17.567,16.743,15.941,15.555,14.516,13.904,13.235,12.639,12.084,11.578,11.153,10.562,10.105,9.647,9.212,8.814,8.443,8.054,7.701,7.377,7.079
TJK,164.943,164.099,162.111,160.107,158.09,156.06,154.019,151.97,149.919,147.876,145.852,143.855,141.892,139.958,138.038,136.09,134.063,131.928,129.669,127.293,124.81,122.241,119.645,115.909,112.411,109.164,106.437,104.246,102.73,101.823,101.256,100.782,100.095,98.796,96.554,93.585,89.963,86.275,83.256,81.619,81.599,83.7,89.08,89.405,89.775,88.338,86.588,81.782,77.516,72.537,67.716,62.96,58.351,53.971,50.025,46.581,43.627,41.24,39.208,37.688,36.471,35.334,34.458,33.686,32.933,32.142,31.337,30.436,29.596,28.745,27.894,27.092
TKL,50.63,49.545,48.366,47.118,45.853,44.325,43.481,42.59,41.694,40.734,39.727,38.618,37.586,36.518,35.553,34.658,33.88,33.029,31.983,30.849,29.68,28.324,27.452,26.747,27.095,27.545,27.967,27.243,26.87,25.433,24.45,23.417,22.698,21.733,20.762,19.957,19.23,18.556,17.958,17.44,16.959,16.461,15.921,15.36,14.837,14.312,13.82,13.306,12.787,12.307,11.802,11.34,10.913,10.56,10.174,9.75,9.378,8.978,8.53,8.154,7.772,7.385,6.98,6.565,6.268,6.014,5.796,5.522,5.27,5.053,4.838,4.641
TKM,160.466,158.912,155.963,153.042,150.154,147.298,144.473,141.68,138.915,136.174,133.451,130.744,128.05,125.373,122.718,120.097,117.523,115.011,112.571,110.21,107.938,105.766,103.68,101.667,99.709,97.776,95.838,93.875,91.872,89.782,87.645,85.467,83.26,81.077,78.96,76.967,73.642,70.724,68.223,66.204,64.887,64.267,64.208,64.471,64.78,64.879,64.59,63.693,62.189,60.086,57.499,54.681,51.796,49.002,46.351,44.045,41.928,40.188,38.763,37.649,36.837,36.247,35.916,35.823,35.857,36.053,36.327,36.54,36.539,36.217,35.719,35.094
TLS,274.175,271.754,268.495,265.83,262.813,259.689,256.698,253.979,251.323,248.607,244.28,241.098,237.902,235.359,232.53,226.384,221.177,215.343,211.506,207.784,204.347,200.175,195.777,190.652,200.806,241.168,229.838,242.602,266.933,258.798,203.281,193.454,183.422,177.043,161.467,161.426,157.362,148.667,148.385,144.368,142.553,140.813,134.152,128.455,123.595,123.528,118.697,114.215,115.098,118.021,76.991,73.311,69.727,66.477,63.078,59.808,56.708,53.925,51.371,49.171,47.296,45.666,44.087,42.627,41.189,39.756,38.491,37.278,36.19,35.188,34.222,33.425
TON,90.975,89.651,87.042,84.521,82.09,79.748,77.462,75.22,73.033,70.852,68.621,66.373,63.743,61.008,58.075,54.972,51.751,48.504,45.319,42.269,39.415,37.118,35.084,33.424,31.679,30.213,28.855,27.644,26.481,25.431,24.503,23.702,23.312,22.463,21.967,21.51,21.049,20.546,19.985,19.382,18.778,18.074,17.467,16.915,16.446,16.056,15.713,15.421,15.123,14.801,14.447,14.128,13.687,13.311,12.959,12.616,12.301,12.008,11.75,11.745,11.314,11.135,10.985,10.856,10.787,10.66,10.553,10.426,10.26,10.048,9.821,9.581
TTO,77.852,76.484,73.73,71.032,68.801,66.75,64.613,62.571,60.543,58.551,56.652,54.845,53.122,51.623,50.084,48.808,47.678,46.663,45.736,44.888,44.05,43.214,42.324,41.411,40.462,39.451,38.407,37.323,36.213,35.119,34.049,33.032,32.069,31.133,30.276,29.477,28.749,28.096,27.506,26.959,26.5,26.059,25.699,25.466,25.192,24.999,24.847,24.728,24.65,24.589,24.48,24.344,24.084,23.742,23.305,22.801,22.215,21.636,21.087,20.511,19.928,19.378,18.817,18.291,17.719,17.214,16.746,16.24,16.058,15.513,15.001,14.609
TUN,193.529,193.222,192.476,191.46,190.173,188.608,186.756,184.612,182.146,179.347,176.186,172.642,168.772,164.393,159.828,154.842,149.75,142.953,136.367,130.881,123.95,118.126,112.462,107.134,101.427,95.896,90.423,85.069,79.982,75.292,71.047,67.21,63.925,60.524,57.45,54.541,51.909,49.496,47.331,45.408,43.692,41.92,40.2,38.41,36.515,34.528,32.469,30.391,28.372,26.472,24.738,23.171,21.781,20.554,19.454,18.51,17.694,17.012,16.413,15.956,15.56,15.297,15.007,14.815,14.663,14.56,14.485,14.46,14.421,14.287,14.089,13.825
TUR,196.069,195.669,194.693,193.413,190.075,186.925,183.63,180.282,176.609,172.727,168.505,164.109,159.581,155.02,150.597,146.325,142.401,138.461,134.877,131.389,128.031,124.642,121.22,117.759,114.219,110.683,107.076,103.214,99.486,95.732,91.961,88.084,84.257,80.531,76.717,73.083,69.569,66.189,62.95,59.807,56.748,53.741,50.838,47.964,45.21,42.568,40.008,37.569,35.24,33.545,30.834,28.792,26.868,25.06,23.344,21.75,20.262,18.866,17.584,16.397,15.297,14.309,13.383,12.525,11.748,11.028,10.351,9.729,9.138,8.597,8.102,7.657
TUV,164.729,162.46,157.931,153.443,148.997,142.942,137.101,131.464,126.308,121.338,116.517,111.884,107.499,103.322,99.266,95.255,91.493,87.899,84.375,81.012,77.434,73.959,74.41,67.048,63.611,60.429,57.5,54.897,52.6,50.621,48.84,47.31,46.023,44.923,43.991,43.326,42.847,42.486,42.17,41.854,41.495,41.088,42.832,40.011,39.328,38.508,37.623,36.631,35.626,34.658,33.796,33.093,32.472,31.891,31.257,30.519,29.681,28.701,27.693,26.648,25.639,24.694,23.849,23.028,22.27,21.54,20.861,20.212,19.573,18.952,18.342,17.746
TWN,60.983,57.315,53.744,50.477,47.359,44.453,41.718,39.151,36.741,34.802,31.549,31.804,30.445,27.73,25.261,24.259,22.693,22.308,20.774,19.305,16.897,16.294,14.654,14.315,13.24,12.434,11.489,10.995,10.313,9.941,9.74,8.975,8.261,7.564,6.918,6.818,6.126,5.255,5.504,5.56,5.42,5.181,5.195,5.028,5.195,6.179,6.497,6.586,6.347,5.914,5.989,5.726,5.419,4.982,5.122,4.923,4.581,4.565,4.552,4.139,3.908,4.215,4.069,3.686,3.694,3.996,3.857,3.769,3.712,3.659,3.611,3.57
TZA,145.048,144.011,143.09,142.108,141.205,140.404,139.669,138.907,138.088,137.385,136.616,135.798,134.947,133.875,132.742,131.474,130.106,128.648,127.145,125.569,123.962,122.317,120.539,118.667,116.713,114.653,112.575,110.526,108.712,107.07,106.169,105.773,105.845,106.025,106.14,105.813,104.986,103.844,102.529,101.124,99.946,98.907,98.18,97.131,96.189,94.981,93.418,91.513,88.715,85.401,81.57,77.418,73.121,69.021,65.418,62.097,59.209,56.38,53.979,51.492,49.472,47.354,45.501,43.892,42.232,41.128,39.819,38.617,37.337,36.31,35.307,34.329
UGA,148.517,147.164,144.533,141.904,139.681,137.415,135.248,132.868,130.731,128.739,127.008,125.317,123.659,121.933,120.307,118.72,117.403,115.485,114.109,112.915,112.243,116.156,116.436,114.661,118.767,118.046,120.212,122.379,126.25,127.416,133.896,132.864,125.78,122.836,119.968,115.032,113.464,112.113,111.03,109.691,108.027,105.81,103.731,101.807,100.299,99.24,98.311,96.986,95.242,92.688,89.601,86.009,82.156,77.987,73.355,68.984,64.923,61.188,57.802,54.788,51.81,49.049,46.125,43.507,41.334,39.427,37.421,35.793,34.255,32.926,31.614,30.399
UKR,59.879,58.492,55.239,51.628,48.278,44.909,41.794,39.817,36.303,33.405,30.904,29.742,30.237,29.119,27.999,28.046,28.119,28.68,28.438,29.887,29.735,28.59,28.809,28.228,28.816,28.653,28.339,28.309,28.034,27.232,26.483,24.922,23.725,22.719,22.105,21.107,18.958,18.823,18.078,16.372,16.008,16.548,16.2,16.497,16.267,16.775,15.975,15.187,13.974,13.741,13.148,12.449,11.771,10.548,9.97,10.192,9.874,10.36,9.745,8.671,8.448,8.345,7.823,7.314,7.072,6.682,6.164,6.035,5.583,5.736,5.346,5.546
URY,59.255,57.919,56.99,56.258,55.53,54.629,53.565,52.461,51.433,50.586,50.011,49.674,49.456,49.238,48.907,48.36,47.615,46.801,45.942,45.193,44.63,44.239,43.927,43.655,43.344,42.916,42.32,41.51,40.439,39.062,37.356,35.374,33.235,31.022,28.819,26.696,24.727,22.982,21.516,20.362,19.546,19.021,18.675,18.403,18.11,17.707,17.17,16.55,15.89,15.225,14.597,14.011,13.452,12.892,12.326,11.746,11.142,10.58,10.07,9.655,9.346,9.129,8.92,8.635,8.201,7.575,6.832,6.104,5.573,5.299,4.727,4.708
USA,31.697,31.442,31.229,29.89,28.502,27.76,27.342,27.381,27.367,26.722,26.365,25.348,25.184,25.103,24.816,24.075,23.374,22.317,22.097,21.404,20.882,18.797,17.822,17.288,16.842,15.865,15.121,14.168,13.637,13.114,12.701,11.871,11.519,11.046,10.888,10.805,10.409,10.255,10.234,10.277,9.679,9.21,8.705,8.523,8.21,7.766,7.552,7.419,7.481,7.305,7.176,6.904,7.023,7.001,6.94,7.039,6.998,7.013,6.765,6.533,6.185,6.036,5.981,5.918,5.832,5.867,5.832,5.714,5.576,5.535,5.463,5.391
UZB,136.976,135.951,133.825,131.69,129.547,127.398,125.239,123.075,120.905,118.732,116.553,114.374,112.199,110.028,107.866,105.693,103.457,101.205,98.952,96.72,94.545,92.48,90.556,88.783,87.158,85.666,84.285,82.958,81.629,80.25,78.76,77.081,75.226,73.21,71.069,68.819,65.428,62.637,60.467,59.11,58.464,58.299,58.249,58.241,58.051,57.603,56.909,55.983,54.691,52.963,50.819,48.262,45.543,42.72,39.884,37.105,34.472,31.902,29.479,27.197,25.085,23.163,21.391,19.809,18.396,17.123,15.982,14.956,14.063,13.236,12.458,11.728
VAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCT,128.267,127.038,127.703,128.32,128.872,133.93,129.659,129.705,129.063,126.882,122.274,115.456,107.031,97.809,88.718,80.445,73.237,67.414,62.845,59.676,57.811,57.09,57.216,57.829,58.239,57.766,56.168,53.466,49.924,46.08,42.191,38.517,35.08,31.912,29.086,26.67,24.639,23.007,21.734,20.744,19.987,19.426,19.329,18.827,18.73,18.721,18.763,18.804,18.81,18.777,18.699,18.597,18.621,18.353,18.245,18.125,17.994,17.816,17.562,17.215,16.793,16.3,15.783,16.375,14.77,14.269,13.829,13.346,12.899,12.483,12.126,11.827
VEN,105.821,104.367,101.5,98.646,95.805,92.96,90.128,87.321,84.549,81.829,79.179,76.578,74.089,71.705,69.412,67.173,64.911,62.623,60.155,57.646,55.084,52.525,50.04,47.689,45.503,43.5,41.669,39.727,38.348,36.9,35.459,34.115,32.84,31.661,30.601,29.606,28.585,27.581,26.519,25.429,24.466,23.664,23.082,22.652,22.309,21.872,21.268,20.506,19.653,19.229,18.153,17.605,17.158,16.691,16.175,15.664,15.145,14.769,14.534,14.444,14.475,14.547,14.683,14.917,15.231,15.521,15.689,15.797,15.801,15.755,15.739,15.74
VGB,84.993,83.137,89.541,94.081,96.815,97.953,97.727,96.171,93.174,90.161,88.268,85.129,77.475,64.944,55.679,50.52,48.124,47.1,46.135,43.5,37.326,34.62,34.387,33.633,34.038,36.224,34.631,34.073,38.93,41.692,40.959,37.72,32.176,25.636,20.184,14.611,13.293,14.409,14.782,14.474,16.325,23.138,21.861,19.007,22.127,19.857,18.005,18.389,16.42,17.341,19.2,19.13,19.379,19.941,20.001,18.588,18.294,18.296,19.987,18.009,17.866,17.552,17.245,16.942,16.65,16.353,16.064,17.018,15.507,15.239,14.969,14.561
VIR,54.948,52.9,50.682,48.647,47.251,46.222,45.362,43.912,42.347,40.485,38.725,37.119,35.63,34.304,32.923,31.558,30.182,28.98,27.846,26.837,25.981,25.076,24.125,23.501,23.017,22.675,22.401,22.211,22.063,21.879,21.633,21.084,20.486,19.874,19.096,18.161,17.32,16.856,16.302,15.755,14.478,13.558,12.928,12.486,12.162,12.028,11.334,10.925,10.519,10.291,9.92,9.584,9.051,8.746,8.544,8.372,8.252,8.122,7.928,7.769,7.587,7.391,7.19,6.962,6.72,6.44,6.112,6.285,5.963,5.837,5.697,5.548
VNM,97.936,96.189,92.773,89.658,88.182,82.077,79.113,76.25,73.523,70.895,68.368,66.088,64.697,64.684,62.606,63.06,63.1,63.225,68.514,65.377,65.004,63.921,68.743,63.254,64.103,54.873,52.469,51.543,50.574,49.568,48.599,47.624,46.727,45.903,45.015,44.146,43.127,41.912,40.575,39.153,37.543,35.907,34.188,32.51,30.872,29.269,27.796,26.511,25.067,23.993,22.919,21.99,21.166,20.492,19.92,19.447,19.052,18.719,18.425,18.183,17.99,17.806,17.621,17.475,17.297,17.155,17.018,16.899,16.77,16.646,16.503,16.319
VUT,125.899,131.173,123.008,120.984,119.02,117.041,115.069,113.092,111.074,108.917,106.635,104.282,101.731,99.166,96.403,93.467,90.547,87.576,84.549,81.554,78.625,75.707,73.128,70.331,67.859,65.394,62.947,60.457,57.774,54.96,52.07,49.127,46.152,43.144,40.302,37.938,35.329,34.569,31.551,30.267,28.786,27.691,26.8,26.066,25.344,24.858,24.498,24.231,23.976,24.52,23.529,23.407,23.268,23.228,23.282,23.335,23.468,23.62,23.769,23.935,24.054,24.149,24.178,24.055,23.901,23.456,22.831,22.31,21.834,21.279,20.823,20.282
WLF,115.836,115.092,113.586,112.062,110.504,108.909,107.304,105.684,104.048,102.392,100.709,98.964,97.173,95.349,93.507,91.629,89.683,87.72,85.67,83.556,81.474,79.341,77.18,74.947,72.601,70.237,67.86,65.22,62.503,59.804,57.036,54.244,51.503,48.625,45.743,42.906,40.186,37.048,29.863,28.347,23.717,25.58,25.111,25.019,23.844,23.546,20.37,20.056,19.369,17.3,16.769,15.848,14.895,14.692,14.25,15.366,13.783,12.878,12.395,12.881,14.744,12.3,12.349,13.298,12.302,11.927,11.452,12.468,11.827,10.13,10.937,10.47
WSM,108.662,106.014,103.238,100.29,97.279,94.121,90.931,87.735,84.608,81.572,78.653,75.822,73.253,70.868,75.232,66.558,64.652,62.223,59.935,57.59,55.23,52.893,50.682,48.474,46.315,44.226,42.232,40.309,38.461,36.757,35.188,33.799,32.502,31.296,30.152,29.053,28.013,27.062,26.208,25.423,24.866,24.278,23.272,22.555,21.821,21.095,20.404,19.734,19.052,18.411,17.812,17.31,16.893,16.578,16.398,16.444,16.237,16.263,16.313,18.489,16.316,16.24,16.364,15.98,15.822,15.668,15.502,15.313,15.063,15.263,14.412,14.069
